taxon,lineage,probability,pangoLEARN_version,status,note
PRT/Portugal/PortugalPT02082020/2020-03-30,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT02112020/2020-03-30,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT02492020/2020-04-02,B.1.5,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT02702020/2020-04-05,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT0283a2020/2020-04-16,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03042020/2020-03-14,B.1.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03212020/2020-03-15,B.1.91,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03232020/2020-03-15,B,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03342020/2020-03-18,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03352020/2020-03-17,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03492020/2020-03-18,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03652020/2020-03-19,B.1.91,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03752020/2020-03-19,B.1.5,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03832020/2020-03-19,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT03882020/2020-03-20,B.1.5,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT0396b2020/2020-04-23,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04042020/2020-03-18,B.1.22,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04192020/2020-03-25,B.1.350,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04232020/2020-03-28,B.1.5,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04252020/2020-03-28,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04432020/2020-03-23,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04442020/2020-03-26,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04472020/2020-03-27,B.1.1.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04492020/2020-03-28,B.1.23,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT04812020/2020-03-28,B.1.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05002020/2020-03-14,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05032020/2020-03-17,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05052020/2020-03-18,B.1.1.257,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05082020/2020-03-19,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05132020/2020-03-20,B.1.1.88,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05262020/2020-04-06,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05592020/2020-04-22,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05752020/2020-04-11,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT05782020/2020-03-24,B.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06062020/2020-03-13,B.1.1.208,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06072020/2020-03-13,B.1.1.1,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06102020/2020-03-14,B.1.5,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06112020/2020-03-15,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06172020/2020-03-17,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06222020/2020-03-26,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06242020/2020-03-26,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06252020/2020-03-27,B.1.374,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06272020/2020-03-31,B.1.5,1.0,2020-11-30,passed_qc,
PRT/Portugal/PortugalPT06292020/2020-04-06,B.1.374,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL632020/2020-03-30,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL682020/2020-03-30,B.1.3,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL702020/2020-03-30,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL732020/2020-03-27,B.1.114,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL742020/2020-03-30,B.1.276,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL812020/2020-03-29,A.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL842020/2020-03-31,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL892020/2020-03-31,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL912020/2020-03-31,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL922020/2020-04-01,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL962020/2020-03-31,B.1.1.33,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL982020/2020-03-31,B.1.374,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL992020/2020-04-02,B.1.3,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1002020/2020-04-01,B.1.374,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1042020/2020-03-31,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1072020/2020-03-31,A.3,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1102020/2020-04-04,A.3,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1372020/2020-04-05,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1462020/2020-04-08,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1522020/2020-04-07,B.1,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1542020/2020-04-05,B.1.370,1.0,2020-11-30,passed_qc,
USA/Pennsylvania-Pittsburgh/USAPA-MGEL1552020/2020-04-08,B.1,1.0,2020-11-30,passed_qc,
USA/Maryland/USAMDH-94832020/2020-03-16,B.1,1.0,2020-11-30,passed_qc,
SWE/Halland/Sweden20-080422020/2020-03-08,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Halland/Sweden20-080442020/2020-03-09,B.1.5,1.0,2020-11-30,passed_qc,
SWE/Halland/Sweden20-081292020/2020-03-10,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-080712020/2020-03-03,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-080952020/2020-03-06,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-080962020/2020-03-06,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-081052020/2020-03-10,B.1,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-081092020/2020-03-09,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-081102020/2020-03-09,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-081112020/2020-03-09,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Vasternorrland/Sweden20-081202020/2020-03-09,B.1.5,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-081232020/2020-03-09,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Sormland/Sweden20-080542020/2020-03-09,B.1,1.0,2020-11-30,passed_qc,
KAZ/Nur-Sultan/Kazakhstan162382020/2020-04-14,A.2,1.0,2020-11-30,passed_qc,
KAZ/Nur-Sultan/Kazakhstan206792020/2020-04-20,B.1.3,1.0,2020-11-30,passed_qc,
KAZ/Nur-Sultan/Kazakhstan385332020/2020-04-26,A.2,1.0,2020-11-30,passed_qc,
IND/Maharashtra/IndiaMH-NIV-34722020/2020-03-17,B.4,1.0,2020-11-30,passed_qc,
IND/Maharashtra/IndiaMH-NIV-41302020/2020-03-21,B.1.210,1.0,2020-11-30,passed_qc,
IND/Maharashtra/IndiaMH-NIV-44382020/2020-03-23,B.1.5,1.0,2020-11-30,passed_qc,
IND/Maharashtra/IndiaMH-NIV-75582020/2020-04-05,B.40,1.0,2020-11-30,passed_qc,
IND/Maharashtra/IndiaMH-NIV-QA-7072020/2020-04-10,B.1.1.212,1.0,2020-11-30,passed_qc,
HRV/Osijek/Croatia592_Osijek2020/2020-03-13,B.1.5,1.0,2020-11-30,passed_qc,
HRV/Split/Croatia1146_Split2020/2020-03-18,B.1.374,1.0,2020-11-30,passed_qc,
HRV/Split/Croatia1560_Split2020/2020-03-18,B.1.5,1.0,2020-11-30,passed_qc,
KAZ/Nur-Sultan/Kazakhstan225172020/2020-04-21,B.1.255,1.0,2020-11-30,passed_qc,
HRV/Dubrovnik/Croatia1761_Dubrovnik2020/2020-03-20,B,1.0,2020-11-30,passed_qc,
HRV/Varazdin/Croatia297_Varazdin2020/2020-03-05,B.1,1.0,2020-11-30,passed_qc,
HRV/Istria/Croatia8U-S17new2020/2020-03-31,B.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/MT533204.1/2020-03-19,B.40,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/MT533205.1/2020-03-19,B.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/MT533206.1/2020-03-24,B,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/MT533207.1/2020-04-14,B.1,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/MT533208.1/2020-04-16,B.1.110,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/MT533209.1/2020-04-16,B.1.3,1.0,2020-11-30,passed_qc,
USA/California-AlamedaCounty/MT533210.1/2020-04-16,B,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533211.1/2020-04-29,B.1.110,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533212.1/2020-04-26,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533213.1/2020-04-26,A.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533214.1/2020-04-26,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533215.1/2020-04-26,A.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533216.1/2020-04-26,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533217.1/2020-04-27,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533218.1/2020-04-27,A.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533219.1/2020-04-27,A.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533220.1/2020-04-29,B,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533221.1/2020-04-30,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533222.1/2020-04-30,B.1.374,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533223.1/2020-04-30,B,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533224.1/2020-04-30,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533225.1/2020-04-30,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533226.1/2020-04-30,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533227.1/2020-04-30,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533228.1/2020-04-29,B.1.374,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533229.1/2020-04-29,B.1,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/USACA-CZB-11932020/2020-04-29,B.1.374,1.0,2020-11-30,passed_qc,
USA/California-SanFranciscoCounty/MT533231.1/2020-04-29,B.1.3,1.0,2020-11-30,passed_qc,
USA/California-SanLuisObispoCounty/MT533232.1/2020-03-15,B.1,1.0,2020-11-30,passed_qc,
USA/California-HumboldtCounty/MT533233.1/2020-03-27,A.1,1.0,2020-11-30,passed_qc,
USA/California-HumboldtCounty/MT533234.1/2020-03-28,B.1.5,1.0,2020-11-30,passed_qc,
USA/California-HumboldtCounty/MT533235.1/2020-03-31,A.3,1.0,2020-11-30,passed_qc,
USA/California-HumboldtCounty/MT533236.1/2020-04-01,A.3,1.0,2020-11-30,passed_qc,
USA/California-HumboldtCounty/USACA-CZB-12822020/2020-04-01,B.1.314,1.0,2020-11-30,passed_qc,
USA/California-HumboldtCounty/MT533238.1/2020-04-02,B.1.98,1.0,2020-11-30,passed_qc,
USA/VirginIslands/MT532435.1/2020-04-27,B.1,1.0,2020-11-30,passed_qc,
USA/Connecticut/MT532436.1/2020-04-21,B.1.3,1.0,2020-11-30,passed_qc,
USA/Texas/MT532557.1/2020-03-30,B.1.108,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/USACA-CZB-12332020/2020-04-10,B.1.14,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534304.1/2020-04-10,B.1.14,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534305.1/2020-04-11,B,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534306.1/2020-05-12,B.20,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534307.1/2020-05-12,B,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534308.1/2020-04-11,B,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534309.1/2020-05-12,B.20,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534310.1/2020-04-14,A.5,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534311.1/2020-04-14,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534312.1/2020-04-14,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534313.1/2020-04-14,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534314.1/2020-04-14,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534315.1/2020-04-14,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/USACA-CZB-12462020/2020-04-14,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534317.1/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534318.1/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534320.1/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534322.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534323.1/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534324.1/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/USACA-CZB-12552020/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534326.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534327.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534328.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/USACA-CZB-12592020/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534330.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534331.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534332.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534333.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534334.1/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534335.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/USACA-CZB-12662020/2020-04-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534337.1/2020-05-12,B.46,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534338.1/2020-04-27,B.1.14,1.0,2020-11-30,passed_qc,
USA/California-SantaClaraCounty/MT534339.1/2020-04-27,B.1.14,1.0,2020-11-30,passed_qc,
USA/California/MT452576.1/2020-03-13,A.1,1.0,2020-11-30,passed_qc,
USA/Utah/MT536975.1/2020-04-16,B.1.2,1.0,2020-11-30,passed_qc,
ITA/Tuscany-Siena/ItalyTUS-UniSI-12020/2020-03-01,B.1.1.291,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsNoordHolland_100022020/2020-02-28,B.1.1,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsZuidHolland_100042020/2020-02-28,B.1.374,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_100072020/2020-03-05,B.11,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_100092020/2020-03-11,B.1.1,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_100102020/2020-03-13,B.1,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_100132020/2020-03-16,B.1.1,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_100162020/2020-03-18,B.1.1,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_100172020/2020-03-23,B.1.1.10,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_100242020/2020-03-26,B.3,1.0,2020-11-30,passed_qc,
IND/Haryana-Faridabad/IndiaHR-THSTI-BAL-2312020/2020-04-11,B.6,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-500882020/2020-03-04,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-500962020/2020-03-04,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-500982020/2020-03-04,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-501442020/2020-03-04,B.1,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-502202020/2020-03-07,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-502242020/2020-03-07,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-502272020/2020-03-07,B.1.374,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-502522020/2020-03-08,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Stockholm/Sweden20-502942020/2020-03-11,B.1,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH1-1422020/2020-03-01,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH2-1552020/2020-02-28,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH2-1592020/2020-02-28,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH3-1762020/2020-02-28,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH5-2202020/2020-02-20,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH5-2272020/2020-03-17,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH5-2312020/2020-02-17,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH5-2392020/2020-02-09,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH6-2462020/2020-03-12,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WHCM-1022020/2020-03-02,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WHCM-1072020/2020-03-02,B,1.0,2020-11-30,passed_qc,
IND/Gujarat-Vadodara/IndiaGJ-GBRC1202020/2020-05-02,B.1.160,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW4992020/2020-04-14,B.1.5,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5282020/2020-03-19,B.1.5,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5322020/2020-05-08,B.1,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5362020/2020-03-25,B.1,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5372020/2020-03-26,B.29,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5382020/2020-03-28,B.1,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5412020/2020-03-22,A.1,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5422020/2020-03-31,B.1,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5552020/2020-03-29,B.1.5,1.0,2020-11-30,passed_qc,
AUS/NewSouthWales-Sydney/AustraliaNSW5602020/2020-05-24,A,1.0,2020-11-30,passed_qc,
SWE/Dalarna/Sweden20-067612020/2020-03-31,B.1.1,1.0,2020-11-30,passed_qc,
SWE/Ostergotland/Sweden20-073772020/2020-04-15,B.1,1.0,2020-11-30,passed_qc,
NLD/Friesland/NetherlandsFriesland_122020/2020-03-31,B.1.22,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_3282020/2020-04-03,B.1.1.291,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_3472020/2020-04-05,B.1.219,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_3632020/2020-04-08,B.1.374,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_3722020/2020-04-08,B.1.1,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_3752020/2020-04-08,B.1.1,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_3762020/2020-04-09,B.1.8,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_4032020/2020-03-27,B.1.5,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_4672020/2020-04-13,B.1,1.0,2020-11-30,passed_qc,
NLD/Netherlands/NetherlandsNA_4732020/2020-04-14,B.1,1.0,2020-11-30,passed_qc,
NLD/NorthBrabant/NetherlandsNoordBrabant_1062020/2020-04-06,B.1,1.0,2020-11-30,passed_qc,
NLD/Utrecht/NetherlandsUtrecht_242020/2020-03-12,B.1.374,1.0,2020-11-30,passed_qc,
NLD/SouthHolland/NetherlandsZuidHolland_1072020/2020-04-04,B.1.9,1.0,2020-11-30,passed_qc,
NLD/SouthHolland/NetherlandsZuidHolland_1112020/2020-04-07,B.1,1.0,2020-11-30,passed_qc,
NLD/SouthHolland/NetherlandsZuidHolland_1132020/2020-04-07,B.1.36.6,1.0,2020-11-30,passed_qc,
MYS/Pahang/MW079428.1/2020-04-02,B.1.247,1.0,2020-11-30,passed_qc,
ESP/Andalusia/SpainAN-ISCIII-2014882020/2020-03-04,B.1,1.0,2020-11-30,passed_qc,
ESP/Andalusia/SpainAN-ISCIII-2016142020/2020-03-05,B,1.0,2020-11-30,passed_qc,
ESP/Andalusia/SpainAN-ISCIII-2016152020/2020-03-05,B.29,1.0,2020-11-30,passed_qc,
ESP/Andalusia/SpainAN-ISCIII-2016222020/2020-03-05,A.2,1.0,2020-11-30,passed_qc,
ESP/Andalusia/SpainAN-ISCIII-2016492020/2020-03-03,B,1.0,2020-11-30,passed_qc,
ESP/Galicia/SpainGA-ISCIII-2022822020/2020-03-11,B.1.5,1.0,2020-11-30,passed_qc,
ESP/LaRioja/SpainRI-ISCIII-2013342020/2020-03-01,A.2,1.0,2020-11-30,passed_qc,
ESP/LaRioja/SpainRI-ISCIII-2015722020/2020-03-03,B,1.0,2020-11-30,passed_qc,
ESP/Melilla/SpainML-ISCIII-2024492020/2020-03-14,B.1.5,1.0,2020-11-30,passed_qc,
USA/Georgia/MW008562.1/2020-03-13,A.3,1.0,2020-11-30,passed_qc,
USA/Georgia/MW008587.1/2020-04-05,B.1,1.0,2020-11-30,passed_qc,
USA/Georgia/USAGA-EHC-087I2020/2020-03-10,A.3,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH1-1322020/2020-02-23,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH2-1462020/2020-02-24,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH2-1512020/2020-03-03,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH5-2182020/2020-03-19,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WH5-2302020/2020-03-17,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WHCM-1012020/2020-03-02,B,1.0,2020-11-30,passed_qc,
CHN/Hubei-Wuhan/WuhanHB-WHCM-1182020/2020-03-02,A,1.0,2020-11-30,passed_qc,
NGA/OgunState/NigeriaOG007-CV222020/2020-03-29,B.40,1.0,2020-11-30,passed_qc,
NGA/OsunState/NigeriaOS060-CV92020/2020-03-29,B.1,1.0,2020-11-30,passed_qc,
NGA/OsunState/NigeriaOS070-CV112020/2020-03-29,A,1.0,2020-11-30,passed_qc,
NGA/OyoState/NigeriaOY008-CV292020/2020-03-27,B.1,1.0,2020-11-30,passed_qc,
MEX/Durango-GomezPalacios/MexicoDUR-InDRE-092020/2020-03-11,A.1,1.0,2020-11-30,passed_qc,
MEX/Guerrero/MexicoGRO-InDRE-102020/2020-03-13,B.1,1.0,2020-11-30,passed_qc,
MEX/Jalisco/MexicoJAL-InDRE-112020/2020-03-20,B,1.0,2020-11-30,passed_qc,
MEX/MexicoCity/MexicoCMX-InDRE_122020/2020-03-12,B.1.5,1.0,2020-11-30,passed_qc,
MEX/MexicoCity/MexicoCMX-InDRE-132020/2020-03-21,B.1.189,1.0,2020-11-30,passed_qc,
MEX/QuintanaRoo/MexicoROO-InDRE-142020/2020-03-14,B.1.5,1.0,2020-11-30,passed_qc,
MEX/MexicoCity/MexicoCMX-InDRE_152020/2020-03-11,A.1,1.0,2020-11-30,passed_qc,
POL/Mazowieckie-Plock/PolandPL_P272020/2020-03-27,B.1,1.0,2020-11-30,passed_qc,
